site,year,block,plot,pd,pd_fac,rate,sample_date_standcounts,seedling_n,sample_date_groundcover,sp1_gc,sp2_gc,sp3_gc,canopy_cover,sample_date_anthesis,sp1,sp2,sp3,rye_g,weed_g,RCI_weeds,rye_kg,weed_kg,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.r
UMD,2023,1,105,10/24/22,1,80,11/5/22,49,3/28/23,POANN,VERPE,LAMAM,50.67,5/8/23,VIORA,na,na,157.8,0.7,-0.982005141,6312,28,1114.47,1858.45,9.5,6.61,46,2.17,90
UMD,2023,1,111,10/31/22,2,80,11/14/22,6,3/28/23,POANN,CERVU,na,55,5/8/23,POANN,CERVU,na,171.4,0.5,-0.983108108,6856,20,1004.59,1748.57,11.95,6.37,70,2.11,90
UMD,2023,3,307,10/31/22,2,80,11/14/22,47,3/28/23,POANN,na,na,30.74,5/8/23,POANN,na,na,166.2,0.1,-0.985294118,6648,4,1004.59,1748.57,11.95,6.37,70,2.11,90
UMD,2023,1,117,11/14/22,3,80,12/12/22,40,3/28/23,LAMMA,VIORA,CERVU,42.91,5/8/23,CERVU,na,na,155.9,0.1,-0.994974874,6236,4,723.17,1467.14,9.25,6.3,44,1.98,90
UMD,2023,2,202,10/31/22,2,80,11/14/22,30,3/28/23,na,na,na,54.37,5/8/23,na,na,na,119.3,0,-1,4772,0,1004.59,1748.57,11.95,6.37,70,2.11,90
VT,2023,4,426,10/10/22,3,80,10/27/22,43,4/6/23,na,na,na,38.14,5/30/23,CAPBP,na,na,232.38,1.9,-0.095238095,9295.2,76,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,3,303,9/12/22,1,80,9/29/22,86,4/6/23,TAROF,na,na,85.09,5/30/23,CAPBP,na,na,319.41,0.1,-0.989795918,12776.4,4,978.71,1745.48,38.4,6.71,54,4.04,90
VT,2023,1,123,10/3/22,2.5,80,10/20/22,54,4/6/23,na,na,na,40.23,5/30/23,CAPBP,na,na,221.55,0.2,-0.995061728,8862,8,617.1164091,1383.892789,26.95,6.49,54,3.38,90
VT,2023,2,211,9/19/22,1.5,80,10/4/22,61,4/6/23,na,na,na,82.81,5/30/23,CAPBP,na,na,328.91,0.1,-0.996677741,13156.4,4,825.81,1592.58,5.85,6.71,38,3.34,90
VT,2023,1,101,9/12/22,1,80,9/29/22,72,4/6/23,na,na,na,87.05,5/30/23,na,na,na,330,0,-1,13200,0,978.71,1745.48,38.4,6.71,54,4.04,90
VT,2023,1,110,9/19/22,1.5,80,10/4/22,67,4/6/23,na,na,na,90.51,5/30/23,na,na,na,312.32,0,-1,12492.8,0,825.81,1592.58,5.85,6.71,38,3.34,90
VT,2023,1,113,9/24/22,2,80,10/10/22,76,4/6/23,na,na,na,61.47,5/30/23,na,na,na,227.32,0,-1,9092.8,0,743.41,1510.18,14.9,6.96,43,3.74,90
VT,2023,1,126,10/10/22,3,80,10/27/22,51,4/6/23,na,na,na,36.83,5/30/23,na,na,na,221.38,0,-1,8855.2,0,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,2,203,9/12/22,1,80,9/29/22,65,4/6/23,na,na,na,80.05,5/30/23,na,na,na,226.06,0,-1,9042.4,0,978.71,1745.48,38.4,6.71,54,4.04,90
VT,2023,2,218,9/24/22,2,80,10/10/22,75,4/6/23,na,na,na,74.71,5/30/23,na,na,na,260.21,0,-1,10408.4,0,743.41,1510.18,14.9,6.96,43,3.74,90
VT,2023,2,220,10/3/22,2.5,80,10/20/22,58,4/6/23,na,na,na,74.01,5/30/23,na,na,na,357.47,0,-1,14298.8,0,617.1164091,1383.892789,26.95,6.49,54,3.38,90
VT,2023,2,229,10/10/22,3,80,10/27/22,53,4/6/23,na,na,na,37.69,5/30/23,na,na,na,320.6,0,-1,12824,0,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,3,307,9/19/22,1.5,80,10/4/22,41,4/6/23,na,na,na,64.94,5/30/23,na,na,na,250.49,0,-1,10019.6,0,825.81,1592.58,5.85,6.71,38,3.34,90
VT,2023,3,317,9/24/22,2,80,10/10/22,50,4/6/23,na,na,na,74.56,5/30/23,na,na,na,290.31,0,-1,11612.4,0,743.41,1510.18,14.9,6.96,43,3.74,90
VT,2023,3,327,10/10/22,3,80,10/27/22,70,4/6/23,na,na,na,46.97,5/30/23,na,na,na,202.2,0,-1,8088,0,542.92,1309.70,42.7,6.13,66,3.75,90
VT,2023,4,401,9/12/22,1,80,9/29/22,46,4/6/23,na,na,na,83.08,5/30/23,na,na,na,295.77,0,-1,11830.8,0,978.71,1745.48,38.4,6.71,54,4.04,90
VT,2023,4,412,9/19/22,1.5,80,10/4/22,68,4/6/23,na,na,na,70.03,5/30/23,na,na,na,291.4,0,-1,11656,0,825.81,1592.58,5.85,6.71,38,3.34,90
VT,2023,4,415,9/24/22,2,80,10/10/22,68,4/6/23,na,na,na,85.6,5/30/23,na,na,na,266.69,0,-1,10667.6,0,743.41,1510.18,14.9,6.96,43,3.74,90
VT,2023,4,421,10/3/22,2.5,80,10/20/22,59,4/6/23,na,na,na,74.14,5/30/23,na,na,na,268.03,0,-1,10721.2,0,617.1164091,1383.892789,26.95,6.49,54,3.38,90
VT,2023,3,322,10/3/22,2.5,80,10/20/22,57,4/6/23,na,na,na,59.14,5/30/23,CAPBP,na,na,323.33,0.1,-1.125,12933.2,4,617.1164091,1383.892789,26.95,6.49,54,3.38,90
BARC,2022,1,105,oct4,1,90,10/19/21,55,3/8/22,VERPG,LAMAM,VICVI,64.23,5/11/22,VICVI,ANTCO,dock,176.4,13.1,-0.877912395,7056,524,1327.16,2138.35,13.901,6.58,63,2.38,90
BARC,2022,3,310,oct4,1,90,10/19/21,55,3/8/22,VERPG,LAMPU,STEME,70.64,5/11/22,VICVI,VERPG,STEME,190.9,2.27,-0.979929266,7636,90.8,1327.16,2138.35,13.901,6.58,63,2.38,90
BARC,2022,2,214,oct4,1,90,10/19/21,72,3/8/22,STEME,VERPG,LAMAM,66.74,5/11/22,STEME,VERPG,CAPBP,244.3,1.47,-0.980373832,9772,58.8,1327.16,2138.35,13.901,6.58,63,2.38,90
BARC,2022,1,110,oct21,2,90,11/6/21,93,3/8/22,VICVI,LAMAM,STEME,83.27,5/11/22,VICVI,ANTCO,VIOAR,163.7,23.5,-0.59760274,6548,940,880.43,1691.62,25.0335,6.53,56,2.38,90
BARC,2022,3,313,oct21,2,90,11/6/21,76,3/8/22,VERPG,LAMAM,unknown 2,79.6,5/11/22,VICVI,STEME,POATR,158.5,29.1,-0.672297297,6340,1164,880.43,1691.62,25.0335,6.53,56,2.38,90
BARC,2022,2,205,oct21,2,90,11/6/21,90,3/8/22,STEME,LAMAM,unknown,85.45,5/11/22,STEME,THLAR,CARHI,268.5,1.47,-0.975621891,10740,58.8,880.43,1691.62,25.0335,6.53,56,2.38,90
BARC,2022,3,304,nov10,3,90,12/3/21,29,3/8/22,LAMAM,VERPG,STEME,63.9,5/11/22,VICVI,CAPBP,na,97.7,83.3,-0.440564137,3908,3332,594.16,1405.35,10.971,6.91,76,1.52,90
BARC,2022,1,117,nov10,3,90,12/3/21,42,3/8/22,LAMAM,VERPG,na,60.49,5/11/22,VICVI,VERPG,VIOAR,142.6,34.4,-0.485799701,5704,1376,594.16,1405.35,10.971,6.91,76,1.52,90
BARC,2022,2,209,nov10,3,90,12/3/21,12,3/8/22,LAMAM,unknown,na,35.26,5/11/22,STEME,CAPBP,VERPG,156.4,2.7,-0.892857143,6256,108,594.16,1405.35,10.971,6.91,76,1.52,90
DE,2022,1,103,10/13/22,1,90,11/10/21,53,3/29/22,ERPVE,LAMAM,HLOUM,24.33,5/12/22,na,na,na,79.4,na,na,3176,na,1369.683519,2006.690112,na,na,na,na,90
DE,2022,2,218,10/13/22,1,90,11/10/21,42,3/29/22,ERPVE,LAMAM,STEME,18.68,5/12/22,na,na,na,84.4,na,na,3376,na,1369.683519,2006.690112,na,na,na,na,90
DE,2022,3,320,10/13/22,1,90,11/10/21,39,3/29/22,ERPVE,LAMAM,na,55.09,5/12/22,na,na,na,115.8,na,na,4632,na,1369.683519,2006.690112,na,na,na,na,90
DE,2022,4,417,10/13/22,1,90,11/10/21,45,3/29/22,ERPVE,STEME,LAMAM,27.51,5/12/22,na,na,na,85.2,na,na,3408,na,1369.683519,2006.690112,na,na,na,na,90
DE,2022,1,115,11/2/22,2,90,12/2/21,45,3/29/22,ERPVE,LAMAM,POAAN,18.63,5/12/22,na,na,na,64.2,na,na,2568,na,948.4335185,1585.440112,na,na,na,na,90
DE,2022,2,205,11/2/22,2,90,12/2/21,73,3/29/22,ERPVE,LAMAM,na,18.52,5/12/22,na,na,na,71.6,na,na,2864,na,948.4335185,1585.440112,na,na,na,na,90
DE,2022,3,305,11/2/22,2,90,12/2/21,48,3/29/22,ERPVE,LAMAM,na,38.86,5/12/22,na,na,na,121.4,na,na,4856,na,948.4335185,1585.440112,na,na,na,na,90
DE,2022,4,401,11/2/22,2,90,12/2/21,58,3/29/22,ERPVE,LAMAM,OEOLA,9.35,5/12/22,na,na,na,33.2,na,na,1328,na,948.4335185,1585.440112,na,na,na,na,90
DE,2022,1,113,11/17/22,3,90,12/13/21,70,3/29/22,ERPVE,LAMAM,STEME,26.48,5/12/22,na,na,na,76.4,na,na,3056,na,813.6461547,1450.652748,na,na,na,na,90
DE,2022,2,212,11/17/22,3,90,12/13/21,52,3/29/22,ERPVE,ERPVE,POAAN,21.13,5/12/22,na,na,na,39.8,na,na,1592,na,813.6461547,1450.652748,na,na,na,na,90
DE,2022,3,314,11/17/22,3,90,12/13/21,41,3/29/22,ERPVE,LAMAM,na,17.77,5/12/22,na,na,na,48.4,na,na,1936,na,813.6461547,1450.652748,na,na,na,na,90
DE,2022,4,409,11/17/22,3,90,12/13/21,80,3/29/22,ERPVE,LAMAM,POAAN,18.52,5/12/22,na,na,na,68.2,na,na,2728,na,813.6461547,1450.652748,na,na,na,na,90
MA,2022,1,104,9/21/2022,1,90,na,44,na,na,na,na,na,5/25/22,na,na,na,234.7,0,-1,9388,0,na,1914.79,13.058,6.62,499,2.69,90
MA,2022,2,213,9/21/2022,1,90,na,60,na,na,na,na,na,5/25/22,na,na,na,127,0,-1,5080,0,na,1914.79,13.058,6.62,499,2.69,90
MA,2022,3,324,9/21/2022,1,90,na,44,na,na,na,na,na,5/25/22,na,na,na,189.55,0,-1,7582,0,na,1914.79,13.058,6.62,499,2.69,90
MA,2022,1,121,10/06/2022,2,90,na,92,na,na,na,na,na,5/25/22,na,na,na,60.7,0,-1,2428,0,na,1595.04,7.9085,6.8,478,1.68,90
MA,2022,2,204,10/06/2022,2,90,na,85,na,na,na,na,na,5/25/22,na,na,na,213.75,0,-1,8550,0,na,1595.04,7.9085,6.8,478,1.68,90
MA,2022,3,313,10/06/2022,2,90,na,76,na,na,na,na,na,5/25/22,na,na,na,163.85,0,-1,6554,0,na,1595.04,7.9085,6.8,478,1.68,90
MA,2022,1,113,11/01/2022,3,90,11/26/21,97,na,na,na,na,na,5/25/22,na,na,na,64.05,0,-1,2562,0,na,1149.91,6.256,6.77,489,2.18,90
MA,2022,2,222,11/01/2022,3,90,11/26/21,104,na,na,na,na,na,5/25/22,na,na,na,100.5,0,-1,4020,0,na,1149.91,6.256,6.77,489,2.18,90
MA,2022,3,301,11/01/2022,3,90,11/26/21,40,na,na,na,na,na,5/25/22,na,na,na,70.8,0,-1,2832,0,na,1149.91,6.256,6.77,489,2.18,90
NY,2022,1,2.2,9/30/2022,1,90,10/21/21,48,5/9/22,grass 1 ,grass 2,na,60.1,5/31/22,DACGL,FESAR,AMBEL,134.5,26.9,-0.288359788,5380,1076,1087.83,1607.62,48.324,5.16,39,3.87,90
NY,2022,3,2.8,9/30/2022,1,90,10/21/21,57,5/9/22,TAROF,na,na,73.06,5/31/22,TAROF,CIRAR,GALAP,143.5,20.2,-0.738341969,5740,808,1087.83,1607.62,48.324,5.16,39,3.87,90
NY,2022,2,3.6,9/30/2022,1,90,10/21/21,36,5/9/22,TAROF,grass,GALAP,55.67,5/31/22,grass,GALAP,TAROF,167.2,9.3,-0.740947075,6688,372,1087.83,1607.62,48.324,5.16,39,3.87,90
NY,2022,2,4.5,10/21/2022,2,90,11/16/21,80,5/9/22,TAROF,grass,na,25.06,5/31/22,na,na,na,99.3,4.6,-0.220338983,3972,184,691.5178995,1211.304381,28.6895,5.38,37,4.51,90
NY,2022,3,6.7,10/21/2022,2,90,11/16/21,97,5/9/22,grass,TAROF,na,47.79,5/31/22,TAROF,grass,na,140.1,7,-0.391304348,5604,280,691.5178995,1211.304381,28.6895,5.38,37,4.51,90
NY,2022,1,1.3,10/21/2022,2,90,11/16/21,74,5/9/22,dock,ANTAR,na,36.13,5/31/22,DAUCA,TAROF,grass 1,103.1,5.6,-0.666666667,4124,224,691.5178995,1211.304381,28.6895,5.38,37,4.51,90
NY,2022,2,4.4,11/04/2022,3,90,12/3/21,8,5/9/22,TAROF,CERVU,na,17.52,5/31/22,TAROF,aster,na,45.8,17.2,0.34375,1832,688,565.5997575,1085.386239,31.193,5.26,48,4.62,90
NY,2022,1,4.1,11/04/2022,3,90,12/3/21,16,5/9/22,CIRAR,grass,na,37.2,5/31/22,grass 1,grass 2,aster,97.2,21.3,0.103626943,3888,852,565.5997575,1085.386239,31.193,5.26,48,4.62,90
NY,2022,3,6.9,11/04/2022,3,90,12/3/21,14,5/9/22,SOOCA,na,na,32.32,5/31/22,SOOCA,grass,TAROF,70.5,18.1,-0.180995475,2820,724,565.5997575,1085.386239,31.193,5.26,48,4.62,90
PA,2022,2,211,10/07/2022,1,90,10/28/21,74,4/11/22,THLAR,CERVU,CARHI,48.43,10/26/22,LEPCA,VIOAR,SETFA,178.4,4.8,-0.547169811,7136,192,869.27,1566.61,12.8875,5.74,20,2.39,90
PA,2022,3,309,10/07/2022,1,90,10/28/21,56,4/11/22,THLAR,CERVU,na,33.16,10/26/22,VIOAR,CERVU,VERAR,131.4,3.1,-0.852380952,5256,124,869.27,1566.61,12.8875,5.74,20,2.39,90
PA,2022,1,113,10/07/2022,1,90,10/28/21,77,4/11/22,THLAR,na,na,35.8,10/26/22,LEPCA,VIOAR,VERAR,139.2,1.683,-0.879785714,5568,67.32,869.27,1566.61,12.8875,5.74,20,2.39,90
PA,2022,1,103,10/22/2022,2,90,11/11/21,82,4/11/22,THLAR,VERAR,na,47.98,10/26/22,LEPCA,VERAR,na,150.1,0.786,-0.899230769,6004,31.44,744.21,1424.26,19.774,5.51,21,2.18,90
PA,2022,2,216,10/22/2022,2,90,11/11/21,128,4/11/22,na,na,na,21.12,10/26/22,VIOAR,VERAR,na,100.6,0.07,-0.974074074,4024,2.8,744.21,1424.26,19.774,5.51,21,2.18,90
PA,2022,3,316,10/22/2022,2,90,11/11/21,48,4/11/22,VERAR,na,na,9.54,10/26/22,SETFA,VIOAR,na,89.4,0,-1,3576,0,744.21,1424.26,19.774,5.51,21,2.18,90
PA,2022,2,201,11/01/2022,3,90,12/16/21,8,4/11/22,THLAR,VERAR,CERVU,6.18,10/26/22,LEPCA,CERVU,na,68.3,0.809,-0.8382,2732,32.36,497.57,1160.31,8.8115,5.44,25,2.29,90
PA,2022,3,302,11/01/2022,3,90,12/16/21,32,4/11/22,na,na,na,2.67,10/26/22,VERAR,SETFA,na,42.8,0.559,-0.856666667,1712,22.36,497.57,1160.31,8.8115,5.44,25,2.29,90
PA,2022,1,111,11/01/2022,3,90,12/16/21,87,4/11/22,na,na,na,23.33,10/26/22,VERAR,SETFA,na,87.4,0.036,-0.996538462,3496,1.44,497.57,1160.31,8.8115,5.44,25,2.29,90
VT,2022,2,203,9/20/22,1,90,10/5/21,76,4/5/22,PLALA,na,na,36.96,5/20/22,MELAL,STEME,na,165.71,6.11,-0.735840899,6628.4,244.4,893.38,1451.35,17.9205,6.94,48,3.65,90
VT,2022,1,106,9/20/22,1,90,10/5/21,71,4/5/22,PLALA,na,na,57.14,5/20/22,TRFPR,STEME,na,168.57,3.62,-0.934037901,6742.8,144.8,893.38,1451.35,17.9205,6.94,48,3.65,90
VT,2022,4,403,9/20/22,1,90,10/5/21,61,4/5/22,na,na,na,44.91,5/20/22,TRFPR,TAROF,STEME,185.53,0.95,-0.97314108,7421.2,38,893.38,1451.35,17.9205,6.94,48,3.65,90
VT,2022,3,303,9/20/22,1,90,10/5/21,53,4/5/22,na,na,na,28.37,5/20/22,TRFPR,na,na,135.61,0.81,-0.986615995,5424.4,32.4,893.38,1451.35,17.9205,6.94,48,3.65,90
VT,2022,2,211,9/29/22,1.5,90,10/12/21,57,4/5/22,na,na,na,27.89,5/20/22,TRFPR,SAWOF,na,80.90751634,1.4,-0.886363636,3236.300654,56,675.28,1233.25,27.132,7.12,31,3.84,90
VT,2022,1,112,9/29/22,1.5,90,10/12/21,43,4/5/22,STEME,na,na,59.37,5/20/22,STEME,na,na,233.8288084,2.98,-0.931304749,9353.152336,119.2,675.28,1233.25,27.132,7.12,31,3.84,90
VT,2022,4,407,9/29/22,1.5,90,10/12/21,53,4/5/22,STEME,na,na,41.09,5/20/22,TAROF,na,na,143.4581951,1.14,-0.961911126,5738.327804,45.6,675.28,1233.25,27.132,7.12,31,3.84,90
VT,2022,3,308,9/29/22,1.5,90,10/12/21,53,4/5/22,brassica,na,na,26.54,5/20/22,TRFPR,na,na,91.19519859,0.24,-0.973421927,3647.807944,9.6,675.28,1233.25,27.132,7.12,31,3.84,90
VT,2022,4,416,10/7/22,2,90,10/14/21,47,4/5/22,na,na,na,27.44,5/20/22,TRFPR,na,na,105.42,0.76,-0.262135922,4216.8,30.4,563.57,1121.53,27.3615,7.06,50,3.85,90
VT,2022,1,117,10/7/22,2,90,10/14/21,62,4/5/22,na,na,na,41.76,5/20/22,TRFPR,na,na,153.91,0.81,-0.86130137,6156.4,32.4,563.57,1121.53,27.3615,7.06,50,3.85,90
VT,2022,2,215,10/7/22,2,90,10/14/21,67,4/5/22,na,na,na,44.42,5/20/22,na,na,na,149.92,0.7,-0.941471572,5996.8,28,563.57,1121.53,27.3615,7.06,50,3.85,90
VT,2022,3,313,10/7/22,2,90,10/14/21,44,4/5/22,na,na,na,26.39,5/20/22,na,na,na,96.64,0.12,-0.943661972,3865.6,4.8,563.57,1121.53,27.3615,7.06,50,3.85,90
VT,2022,3,323,10/13/22,2.5,90,11/3/21,61,4/5/22,PLALA,na,na,19.38,5/20/22,bindweed,STEME,na,85.95322581,2.55,-0.633093525,3438.129032,102,427.27,985.23,12.8805,6.6,81,3.43,90
VT,2022,1,124,10/13/22,2.5,90,11/3/21,69,4/5/22,PLALA,na,na,21.84,5/20/22,STEME,na,na,124.8306452,2.42,-0.749482402,4993.225808,96.8,427.27,985.23,12.8805,6.6,81,3.43,90
VT,2022,4,422,10/13/22,2.5,90,11/3/21,62,4/5/22,na,na,na,34.46,5/20/22,STEME,na,na,89.71854839,0.07,-0.972,3588.741936,2.8,427.27,985.23,12.8805,6.6,81,3.43,90
VT,2022,2,222,10/13/22,2.5,90,11/3/21,52,4/5/22,na,na,na,18.04,5/20/22,STEME,na,na,139.725,0,-1,5589,0,427.27,985.23,12.8805,6.6,81,3.43,90
VT,2022,1,125,10/20/22,3,90,11/10/21,22,4/5/22,na,na,na,2.95,5/20/22,STEME,TAROF,na,69.22,2.04,-0.454545455,2768.8,81.6,297.97,855.93,11.8755,6.05,51,3.27,90
VT,2022,4,429,10/20/22,3,90,11/10/21,40,4/5/22,STEME,na,na,5.15,5/20/22,CHEAL,STEME,TRFPR,121.65,0.82,-0.566137566,4866,32.8,297.97,855.93,11.8755,6.05,51,3.27,90
VT,2022,3,328,10/20/22,3,90,11/10/21,47,4/5/22,STEME,na,na,5.78,5/20/22,bindweed,STEME,CHEAL,128,2.24,-0.861128332,5120,89.6,297.97,855.93,11.8755,6.05,51,3.27,90
VT,2022,2,228,10/20/22,3,90,11/10/21,34,4/5/22,TRFPR,na,na,2.15,5/20/22,TRFPR,bindweed,CHEAL,92.97,1.76,-0.927661323,3718.8,70.4,297.97,855.93,11.8755,6.05,51,3.27,90
CT,2023,1,2,9/29/22,1,105,10/18/22,59,4/13/23,na,na,na,14.44,5/23/23,STEME,VERAR,AMBEL,74.4,6.5,1.03125,2976,260,925.08,1493.70,15.8,6.23,87,3.86,120
CT,2023,2,19,10/13/22,2,105,11/3/22,79,4/13/23,na,na,na,15.29,5/23/23,TRFPR,AMBEL,STEME,69.6,2,-0.487179487,2784,80,768.56,1337.18,19.6,6.2,85,3.94,120
CT,2023,1,14,10/31/22,3,105,11/17/22,21,4/13/23,na,na,na,0.2,5/23/23,AMBEL,TRFPR,POLPE,17.3,4.4,-0.642276423,692,176,552.86,1121.48,29.05,6.02,85,3.76,120
CT,2023,1,9,10/13/22,2,105,11/3/22,58,4/13/23,na,na,na,23.79,5/23/23,VERAR,STEME,TRFPR,134.8,3.4,-0.76056338,5392,136,768.56,1337.18,19.6,6.2,85,3.94,120
CT,2023,3,49,9/29/22,1,105,10/18/22,99,4/13/23,na,na,na,24.57,5/24/23,TRFPR,STEME,na,119.3,1.2,-0.887850467,4772,48,925.08,1493.70,15.8,6.23,87,3.86,120
CT,2023,2,33,10/31/22,3,105,11/17/22,52,4/13/23,na,na,na,17.12,5/23/23,TRFPR,AMBEL,na,154,0.8,-0.920792079,6160,32,552.86,1121.48,29.05,6.02,85,3.76,120
CT,2023,3,37,10/31/22,3,105,11/17/22,40,4/13/23,na,na,na,19.82,5/24/23,TRFPR,AMBEL,VERAR,126,1.1,-0.920863309,5040,44,552.86,1121.48,29.05,6.02,85,3.76,120
CT,2023,3,47,10/13/22,2,105,11/3/22,91,4/13/23,na,na,na,17.52,5/24/23,TRFPR,VERSE,na,147.1,0.4,-0.96,5884,16,768.56,1337.18,19.6,6.2,85,3.94,120
CT,2023,2,25,9/29/22,1,105,10/18/22,75,4/13/23,na,na,na,20.45,5/23/23,TRFPR,STEME,na,93.3,0.8,-0.969465649,3732,32,925.08,1493.70,15.8,6.23,87,3.86,120
DE,2023,1,102,10/12/2022,1,105,12/8/22,70,4/4/23,VIORA,VERHE,na,17.79,5/10/23,VIORA,VICSA,na,74.8,5.8,-0.78030303,2992,232,1455.98,2125.50,1.5,6.57,207,1.32,120
DE,2023,1,113,10/31/2022,2,105,12/8/22,53,4/4/23,VIORA,VERHE,na,20.84,5/10/23,VIORA,VICSA,na,40.8,17.4,-0.074468085,1632,696,1159.67,1829.20,1.55,6.7,221,1.24,120
DE,2023,1,119,11/17/2022,3,105,12/8/22,62,4/4/23,VIORA,VERHE,na,12.48,5/10/23,VIORA,na,na,20.6,18.8,-0.453488372,824,752,863.50,1533.03,1.7,6.68,202,1.3,120
DE,2023,2,201,10/31/2022,2,105,12/8/22,58,4/4/23,VIORA,na,na,14.42,5/10/23,VIORA,OEOLA,na,80.8,3.6,-0.879194631,3232,144,1159.67,1829.20,1.55,6.7,221,1.24,120
DE,2023,2,211,10/12/2022,1,105,12/8/22,45,4/4/23,VIORA,HLOUM,OEOLA,25.44,5/10/23,VIORA,OEOLA,na,59.8,8.6,-0.705479452,2392,344,1455.98,2125.50,1.5,6.57,207,1.32,120
DE,2023,2,221,11/17/2022,3,105,12/8/22,58,4/4/23,VIORA,na,na,13.61,5/10/23,VIORA,na,na,29.6,15.2,-0.371900826,1184,608,863.50,1533.03,1.7,6.68,202,1.3,120
DE,2023,3,302,11/17/2022,3,105,12/8/22,51,4/4/23,VIORA,OEOLA,na,10.09,5/10/23,VIORA,na,na,47.2,0,-1,1888,0,863.50,1533.03,1.7,6.68,202,1.3,120
DE,2023,3,308,10/12/2022,1,105,12/8/22,76,4/4/23,CERFO,LAMAM,na,10.49,5/10/23,CERFO,LOLMU,na,52,3.6,-0.894117647,2080,144,1285.61,1948.46,1.5,6.57,207,1.32,120
DE,2023,3,316,10/31/2022,2,105,12/8/22,78,4/4/23,VIORA,na,na,15.66,5/10/23,VIORA,na,na,61.6,2.2,-0.898148148,2464,88,1159.67,1829.20,1.55,6.7,221,1.24,120
DE,2023,4,402,10/12/2022,1,105,12/8/22,68,4/4/23,VIORA,na,na,15.5,5/10/23,VIORA,na,na,65.2,3.4,-0.862903226,2608,136,1455.98,2125.50,1.5,6.57,207,1.32,120
DE,2023,4,411,11/17/2022,3,105,12/8/22,.,4/4/23,na,na,na,na,5/10/23,na,na,na,na,na,na,na,na,863.50,1533.03,1.7,6.68,202,1.3,120
DE,2023,4,421,10/31/2022,2,105,12/8/22,75,4/4/23,VIORA,OEOLA,na,20.16,5/10/23,VIORA,na,na,56.2,7.4,-0.775757576,2248,296,1159.67,1829.20,1.55,6.7,221,1.24,120
MA,2023,1,104,9/21/2022,1,105,10/10/22,79,4/13/22,CAPBP,na,na,48.78,5/31/22,CAPBP,STEME,na,162.2,3.4,-0.871698113,6488,136,1150.70,1935.59,3.55,6.83,526,2.39,120
MA,2023,1,116,10/28/2022,3,105,11/17/22,47,4/13/22,na,na,na,15.03,5/31/22,CHEAL,STEME,na,54.2,0,-1,2168,0,603.18,1388.07,2.75,6.86,561,2.25,120
MA,2023,1,126,10/6/2022,2,105,10/27/22,49,4/13/22,CAPBP,na,na,67.53,5/31/22,CAPBP,STEME,MATMT,253.1,0,-1,10124,0,913.89,1698.78,3.05,7.01,547,2.24,120
MA,2023,2,201,10/6/2022,2,105,10/27/22,36,4/13/22,CAPBP,na,na,50.21,6/1/22,CAPBP,STEME,na,149,1.9,-0.899470899,5960,76,913.89,1698.78,3.05,7.01,547,2.24,120
MA,2023,2,214,9/21/2022,1,105,10/10/22,77,4/13/22,CAPBP,na,na,54.82,6/1/22,CAPBP,STEME,na,169.9,3.3,-0.819672131,6796,132,1150.70,1935.59,3.55,6.83,526,2.39,120
MA,2023,2,225,10/28/2022,3,105,11/17/22,48,4/13/22,na,na,na,12.86,6/1/22,CHEAL,STEME,na,47.7,0,-1,1908,0,603.18,1388.07,2.75,6.86,561,2.25,120
MA,2023,3,301,10/28/2022,3,105,11/17/22,54,4/13/22,na,na,na,15.69,6/1/22,CHEAL,STEME,na,53.8,0,-1,2152,0,603.18,1388.07,2.75,6.86,561,2.25,120
MA,2023,3,316,10/6/2022,2,105,10/27/22,51,4/13/22,na,na,na,78.4,6/1/22,STEME,CAPBP,na,309.7,0,-1,12388,0,913.89,1698.78,3.05,7.01,547,2.24,120
MA,2023,3,326,9/21/2022,1,105,10/10/22,63,4/13/22,CAPBP,na,na,56.8,6/1/22,CAPBP,STEME,na,181.3,2.7,-0.858638743,7252,108,1150.70,1935.59,3.55,6.83,526,2.39,120
NY,2023,2,506,9/30/22,1,105,10/19/22,76,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,VIOAR,STEME,VER_sp,193.9,12.1,-0.790294627,7756,484,1029.625464,1314.573475,27,6.6,15*,3.92,120
NY,2023,1,202,10/25/22,3,105,11/16/22,121,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,na,na,na,106.1,0.1,-0.8,4244,4,777.2196632,1062.167674,13.4,6.61,119,3.39,120
NY,2023,3,609,9/30/22,1,105,10/19/22,75,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,VER_sp,STEME,VIOAR,210.3,12.8,-0.816618911,8412,512,1029.625464,1314.573475,27,6.6,15*,3.92,120
NY,2023,3,308,10/12/22,2,105,10/31/22,77,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,STEME,VIOAR,na,122.7,2.1,-0.929530201,4908,84,901.3908129,1186.338824,19.15,6.5,121,3.35,120
NY,2023,1,201,9/30/22,1,105,10/19/22,88,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,VIOAR,STEME,na,213,4.3,-0.942048518,8520,172,1029.625464,1314.573475,27,6.6,15*,3.92,120
